,Date,month,year,AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_675nm,AOD_500nm,AOD_440nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,N[AOD_1640nm],N[AOD_1020nm],N[AOD_870nm],N[AOD_865nm],N[AOD_779nm],N[AOD_675nm],N[AOD_667nm],N[AOD_620nm],N[AOD_560nm],N[AOD_555nm],N[AOD_551nm],N[AOD_532nm],N[AOD_531nm],N[AOD_510nm],N[AOD_500nm],N[AOD_490nm],N[AOD_443nm],N[AOD_440nm],N[AOD_412nm],N[AOD_400nm],N[AOD_380nm],N[AOD_340nm],N[Precipitable_Water(cm)],N[AOD_681nm],N[AOD_709nm],N[AOD_Empty],N[AOD_Empty].1,N[AOD_Empty].2,N[AOD_Empty].3,N[AOD_Empty].4,N[440-870_Angstrom_Exponent],N[380-500_Angstrom_Exponent],N[440-675_Angstrom_Exponent],N[500-870_Angstrom_Exponent],N[340-440_Angstrom_Exponent],N[440-675_Angstrom_Exponent[Polar]],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),datetime
2148,2,4,2014,0.041753,0.026445,0.023748,0.025283,0.035105,0.042715,0.064651,0.077989,5.107967,0.891126,2.196369,1.216169,0.740534,2.434992,8,8,8,0,0,8,0,0,0,0,0,0,0,0,8,0,0,8,0,0,7,7,8,0,0,0,0,0,0,0,8,8,8,8,7,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-04-02
2149,3,4,2014,0.045583,0.035201,0.034684,0.043595,0.068249,0.083931,0.117159,0.140974,5.121915,1.302935,1.988095,1.510872,1.222216,2.053146,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-04-03
2150,4,4,2014,0.022206,0.008168,0.004366,0.003583,0.007725,0.010963,0.025937,0.031856,4.528453,1.747941,3.410504,2.324917,1.186083,3.458993,6,6,6,0,0,6,0,0,0,0,0,0,0,0,6,0,0,6,0,0,6,6,6,0,0,0,0,0,0,0,6,2,4,6,2,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-04-04
2151,5,4,2014,0.063157,0.049663,0.047786,0.052186,0.068909,0.081535,0.108903,0.12702,4.960917,0.775043,1.747951,1.02321,0.649488,1.824213,6,6,6,0,0,6,0,0,0,0,0,0,0,0,6,0,0,6,0,0,6,6,6,0,0,0,0,0,0,0,6,6,6,6,6,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-04-05
2152,6,4,2014,0.035663,0.021983,0.019272,0.020404,0.029587,0.037073,0.058286,0.070768,4.84571,1.196929,2.704324,1.633568,1.013355,2.727856,15,15,15,0,0,15,0,0,0,0,0,0,0,0,15,0,0,15,0,0,15,15,15,0,0,0,0,0,0,0,15,15,15,15,15,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-04-06
2153,7,4,2014,0.049392,0.034717,0.032051,0.033713,0.045403,0.053931,0.075248,0.087655,4.911236,0.92636,1.977363,1.235689,0.797796,2.021467,18,18,18,0,0,18,0,0,0,0,0,0,0,0,18,0,0,18,0,0,18,18,18,0,0,0,0,0,0,0,18,18,18,18,18,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-04-07
2154,8,4,2014,0.028532,0.020679,0.019796,0.024072,0.039233,0.048705,0.071078,0.084918,4.602307,1.385591,2.360217,1.723448,1.264307,2.366897,24,24,24,0,0,24,0,0,0,0,0,0,0,0,24,0,0,24,0,0,24,23,24,0,0,0,0,0,0,0,24,24,24,24,24,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-04-08
2155,9,4,2014,0.016814,0.015419,0.01582,0.019216,0.031372,0.036346,0.050976,0.05901,4.526716,1.26557,1.791249,1.501979,1.239975,1.927843,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-04-09
2156,11,4,2014,0.065603,0.052872,0.049942,0.053477,0.067403,0.077182,0.099085,0.111744,5.163007,0.880004,1.744403,1.107014,0.781141,1.77039,6,6,6,0,0,6,0,0,0,0,0,0,0,0,6,0,0,6,0,0,6,6,6,0,0,0,0,0,0,0,6,6,6,6,6,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-04-11
2157,15,4,2014,0.035813,0.040347,0.046014,0.068246,0.10842,0.128787,0.158869,0.178232,4.773429,1.507758,1.402191,1.481457,1.536772,1.286785,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-04-15
2158,16,4,2014,0.032263,0.026356,0.027317,0.037849,0.0628,0.077226,0.105913,0.12417,4.304414,1.565417,1.943655,1.682892,1.536717,1.904518,22,22,23,0,0,23,0,0,0,0,0,0,0,0,23,0,0,23,0,0,23,23,23,0,0,0,0,0,0,0,23,23,23,23,23,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-04-16
2159,17,4,2014,0.026118,0.026658,0.029332,0.041548,0.069584,0.08469,0.110791,0.127138,4.713703,1.569029,1.70168,1.663969,1.561575,1.618069,12,12,12,0,0,12,0,0,0,0,0,0,0,0,12,0,0,12,0,0,12,12,12,0,0,0,0,0,0,0,12,12,12,12,12,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-04-17
2160,18,4,2014,0.02239,0.01239,0.010935,0.017593,0.035674,0.046711,0.072852,0.088356,4.668329,2.245437,2.693398,2.369743,2.23799,2.59292,11,11,11,0,0,11,0,0,0,0,0,0,0,0,11,0,0,11,0,0,11,11,11,0,0,0,0,0,0,0,11,11,11,11,11,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-04-18
2161,20,4,2014,0.025189,0.017502,0.016447,0.022625,0.039802,0.050102,0.073916,0.088528,4.846086,1.68704,2.284441,1.871201,1.638286,2.26109,15,15,15,0,0,15,0,0,0,0,0,0,0,0,15,0,0,15,0,0,15,15,15,0,0,0,0,0,0,0,15,15,15,15,15,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-04-20
2162,21,4,2014,0.026136,0.017409,0.017578,0.02746,0.051367,0.066486,0.097594,0.116979,4.192472,1.967648,2.397912,2.073285,1.938909,2.323694,9,9,9,0,0,9,0,0,0,0,0,0,0,0,9,0,0,9,0,0,8,8,9,0,0,0,0,0,0,0,9,9,9,9,8,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-04-21
2163,23,4,2014,0.009975,0.008354,0.009062,0.014357,0.030076,0.036293,0.050927,0.057728,4.6575,2.090968,1.939565,2.200952,2.160479,1.851356,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-04-23
2164,24,4,2014,0.014567,0.014706,0.01692,0.026426,0.051313,0.064268,0.088937,0.104011,4.176706,1.992889,2.02747,2.092478,2.008473,1.914588,6,6,6,0,0,6,0,0,0,0,0,0,0,0,6,0,0,6,0,0,6,6,6,0,0,0,0,0,0,0,6,6,6,6,6,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-04-24
2165,25,4,2014,0.015383,0.01024,0.010201,0.01778,0.035947,0.04797,0.070739,0.084644,3.394626,2.373636,2.406948,2.306521,2.387623,2.27838,19,19,19,0,0,18,0,0,0,0,0,0,0,0,18,0,0,19,0,0,18,18,19,0,0,0,0,0,0,0,19,19,19,19,18,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-04-25
2166,26,4,2014,0.0229,0.017832,0.019319,0.032711,0.063702,0.083871,0.118521,0.14102,3.570511,2.157614,2.291285,2.195293,2.152113,2.069639,28,28,28,0,0,28,0,0,0,0,0,0,0,0,28,0,0,28,0,0,28,28,28,0,0,0,0,0,0,0,28,28,28,28,28,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-04-26
2167,27,4,2014,0.029674,0.032188,0.038232,0.061209,0.112402,0.142221,0.191973,0.227734,3.778798,1.930457,1.969173,1.964674,1.938121,1.863942,20,20,20,0,0,20,0,0,0,0,0,0,0,0,20,0,0,20,0,0,20,20,20,0,0,0,0,0,0,0,20,20,20,20,20,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-04-27
2168,28,4,2014,0.032115,0.030321,0.035106,0.05819,0.111319,0.14503,0.200898,0.240869,4.01832,2.079176,2.170152,2.123277,2.074491,2.011869,11,11,11,0,0,11,0,0,0,0,0,0,0,0,11,0,0,11,0,0,11,11,11,0,0,0,0,0,0,0,11,11,11,11,11,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-04-28
2169,29,4,2014,0.028105,0.027318,0.031804,0.05211,0.097004,0.124324,0.168036,0.19556,4.055605,2.022746,2.037298,2.042715,2.030279,1.814898,15,15,15,0,0,15,0,0,0,0,0,0,0,0,15,0,0,15,0,0,15,15,15,0,0,0,0,0,0,0,15,15,15,15,15,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-04-29
2170,3,5,2014,0.028535,0.03216,0.036417,0.044702,0.063626,0.075004,0.096104,0.10959,3.006944,1.065359,1.519769,1.199584,1.011121,1.507568,1,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-05-03
2172,10,5,2014,0.018816,0.021077,0.023706,0.031286,0.051102,0.061685,0.083029,0.097054,3.335563,1.422807,1.789951,1.585697,1.387018,1.798255,2,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-05-10
2173,19,5,2014,0.045895,0.062586,0.074236,0.102179,0.161734,0.192981,0.241171,0.27725,4.203339,1.408113,1.466961,1.480838,1.40006,1.431344,3,3,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,3,0,0,0,0,0,0,0,3,3,3,3,3,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-05-19
2174,21,5,2014,0.038132,0.041163,0.044175,0.057055,0.090279,0.110339,0.146906,0.173123,4.453372,1.359702,1.794748,1.533714,1.298963,1.78438,15,15,15,0,0,15,0,0,0,0,0,0,0,0,15,0,0,15,0,0,15,15,15,0,0,0,0,0,0,0,15,15,15,15,15,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-05-21
2175,22,5,2014,0.026888,0.028884,0.032548,0.045484,0.077243,0.095438,0.125419,0.146931,4.712293,1.597465,1.840895,1.741802,1.558974,1.790349,14,14,14,0,0,14,0,0,0,0,0,0,0,0,14,0,0,14,0,0,13,13,14,0,0,0,0,0,0,0,14,14,14,14,13,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-05-22
2176,26,5,2014,0.007126,0.008532,0.009135,0.011627,0.020527,0.023087,0.03284,0.036934,3.525157,1.429894,1.737613,1.640087,1.464897,1.877411,2,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-05-26
2177,27,5,2014,0.013809,0.008154,0.005578,0.005831,0.009497,0.012102,0.019886,0.02119,3.154871,1.190299,2.080703,2.021678,0.897181,2.432529,13,13,13,0,0,13,0,0,0,0,0,0,0,0,13,0,0,13,0,0,13,13,13,0,0,0,0,0,0,0,13,7,12,12,11,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-05-27
2179,29,5,2014,0.031549,0.024546,0.023058,0.027879,0.04067,0.051032,0.070594,0.079851,3.052665,1.382498,2.354291,1.675382,1.190639,1.975234,25,25,25,0,0,25,0,0,0,0,0,0,0,0,25,0,0,25,0,0,25,25,25,0,0,0,0,0,0,0,25,23,25,25,25,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-05-29
2180,30,5,2014,0.026675,0.017491,0.014929,0.017313,0.024437,0.031943,0.049451,0.056602,2.464653,1.062924,2.651693,1.377717,0.845235,2.403543,26,26,26,0,0,26,0,0,0,0,0,0,0,0,26,0,0,26,0,0,26,26,26,0,0,0,0,0,0,0,26,24,26,26,25,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-05-30
2181,31,5,2014,0.032086,0.025536,0.024131,0.028685,0.040929,0.050427,0.07034,0.079906,2.799782,1.142766,2.197747,1.383933,0.997286,2.026989,28,28,28,0,0,28,0,0,0,0,0,0,0,0,28,0,0,28,0,0,28,28,28,0,0,0,0,0,0,0,28,27,28,28,28,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-05-31
2182,1,6,2014,0.04244,0.051518,0.059506,0.085488,0.139325,0.169473,0.212878,0.244208,4.399236,1.546946,1.567261,1.600474,1.539191,1.453497,6,6,6,0,0,6,0,0,0,0,0,0,0,0,6,0,0,6,0,0,6,6,6,0,0,0,0,0,0,0,6,6,6,6,6,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-06-01
2183,3,6,2014,0.025038,0.02449,0.026859,0.037815,0.062927,0.076963,0.10311,0.117617,3.853469,1.592913,1.871878,1.684988,1.574047,1.729768,6,6,6,0,0,6,0,0,0,0,0,0,0,0,6,0,0,6,0,0,6,6,6,0,0,0,0,0,0,0,6,6,6,6,6,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-06-03
2184,4,6,2014,0.032181,0.024781,0.023613,0.030177,0.049432,0.062812,0.087791,0.102125,3.725672,1.444705,2.230372,1.673067,1.299845,2.021751,22,23,22,0,0,22,0,0,0,0,0,0,0,0,23,0,0,23,0,0,23,23,23,0,0,0,0,0,0,0,23,23,23,22,23,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-06-04
2185,5,6,2014,0.031607,0.03305,0.037705,0.05487,0.095933,0.121025,0.162636,0.191685,3.679092,1.744716,1.984338,1.859618,1.709528,1.857973,24,24,24,0,0,24,0,0,0,0,0,0,0,0,24,0,0,24,0,0,24,24,24,0,0,0,0,0,0,0,24,24,24,24,24,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-06-05
2186,6,6,2014,0.02885,0.024944,0.026319,0.037728,0.065175,0.083938,0.117296,0.138726,3.057477,1.737536,2.192573,1.878904,1.673415,2.012166,32,32,32,0,0,32,0,0,0,0,0,0,0,0,32,0,0,32,0,0,32,32,32,0,0,0,0,0,0,0,32,32,32,32,32,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-06-06
2187,7,6,2014,0.031636,0.029153,0.031136,0.04361,0.072759,0.091817,0.125025,0.147335,3.023397,1.61919,2.048503,1.754603,1.558847,1.910789,37,37,37,0,0,37,0,0,0,0,0,0,0,0,37,0,0,37,0,0,37,37,37,0,0,0,0,0,0,0,37,37,37,37,37,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-06-07
2188,8,6,2014,0.03004,0.025215,0.026604,0.040603,0.073325,0.095161,0.132703,0.157606,3.26214,1.871496,2.179056,1.974065,1.831306,2.001354,22,22,22,0,0,22,0,0,0,0,0,0,0,0,22,0,0,22,0,0,22,22,22,0,0,0,0,0,0,0,22,22,22,22,22,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-06-08
2189,9,6,2014,0.032822,0.02393,0.022577,0.032372,0.055948,0.073203,0.104758,0.123862,3.444071,1.717,2.303942,1.876372,1.635632,2.089692,2,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-06-09
2190,10,6,2014,0.036951,0.03353,0.034291,0.046121,0.072494,0.090318,0.121309,0.14047,2.945637,1.424411,1.986823,1.571436,1.346274,1.829248,23,23,23,0,0,23,0,0,0,0,0,0,0,0,23,0,0,23,0,0,23,23,23,0,0,0,0,0,0,0,23,23,23,23,23,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-06-10
2191,11,6,2014,0.031305,0.025227,0.023527,0.028206,0.040069,0.049726,0.069765,0.079413,2.584396,1.070107,2.182921,1.291103,0.927824,1.978625,30,30,30,0,0,30,0,0,0,0,0,0,0,0,30,0,0,30,0,0,30,30,30,0,0,0,0,0,0,0,30,30,30,30,30,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-06-11
2192,12,6,2014,0.035916,0.032227,0.031836,0.03832,0.054982,0.066846,0.090288,0.104055,3.289806,1.070739,1.879921,1.265189,0.964803,1.792746,24,24,24,0,0,24,0,0,0,0,0,0,0,0,24,0,0,24,0,0,24,24,24,0,0,0,0,0,0,0,24,24,24,24,24,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-06-12
2193,13,6,2014,0.038804,0.033508,0.032526,0.038179,0.053836,0.064818,0.088726,0.102572,3.157029,1.034688,1.876102,1.236399,0.934296,1.846174,15,15,15,0,0,15,0,0,0,0,0,0,0,0,15,0,0,15,0,0,15,15,15,0,0,0,0,0,0,0,15,15,15,15,15,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-06-13
2194,14,6,2014,0.037115,0.027367,0.024618,0.027787,0.035214,0.042611,0.06109,0.070353,2.837853,0.813839,2.110743,0.991371,0.675899,2.052533,23,23,23,0,0,23,0,0,0,0,0,0,0,0,23,0,0,23,0,0,23,23,23,0,0,0,0,0,0,0,23,23,23,23,23,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-06-14
2195,16,6,2014,0.023786,0.010663,0.005739,0.007935,0.011798,0.018963,0.03257,0.03821,2.822524,1.631075,3.724585,1.891598,1.292823,2.804783,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-06-16
2196,18,6,2014,0.030313,0.02006,0.016849,0.02016,0.0283,0.035513,0.053427,0.062333,3.223826,1.059934,2.481535,1.281882,0.907073,2.361866,27,27,27,0,0,27,0,0,0,0,0,0,0,0,27,0,0,27,0,0,27,27,27,0,0,0,0,0,0,0,27,27,27,27,27,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-06-18
2197,19,6,2014,0.038345,0.035375,0.037102,0.051125,0.079767,0.099189,0.130652,0.152046,3.026011,1.434235,1.832546,1.529643,1.377543,1.70563,13,12,13,0,0,13,0,0,0,0,0,0,0,0,13,0,0,13,0,0,13,13,13,0,0,0,0,0,0,0,13,13,13,13,13,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-06-19
2198,21,6,2014,0.042001,0.035559,0.034607,0.044217,0.066872,0.084057,0.116083,0.137,3.101139,1.318438,2.073579,1.49672,1.213786,1.965353,17,17,17,0,0,17,0,0,0,0,0,0,0,0,17,0,0,17,0,0,17,17,17,0,0,0,0,0,0,0,17,17,17,17,17,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-06-21
2199,22,6,2014,0.068112,0.056586,0.057408,0.071586,0.10334,0.127468,0.168856,0.195894,3.018749,1.385001,1.960613,1.514493,1.303853,1.819286,8,9,9,0,0,9,0,0,0,0,0,0,0,0,9,0,0,9,0,0,9,9,9,0,0,0,0,0,0,0,9,9,9,9,9,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-06-22
2200,23,6,2014,0.035949,0.03213,0.031482,0.039671,0.059761,0.073864,0.10236,0.120426,2.997927,1.251538,2.031696,1.436628,1.155161,1.977463,26,26,26,0,0,26,0,0,0,0,0,0,0,0,26,0,0,26,0,0,26,26,26,0,0,0,0,0,0,0,26,26,26,26,26,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-06-23
2201,24,6,2014,0.037912,0.032855,0.032363,0.041277,0.06234,0.07803,0.107315,0.124755,2.540294,1.292821,2.070974,1.47589,1.18608,1.918183,27,27,27,0,0,27,0,0,0,0,0,0,0,0,27,0,0,27,0,0,27,27,27,0,0,0,0,0,0,0,27,27,27,27,27,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-06-24
2202,25,6,2014,0.034447,0.025812,0.024068,0.03116,0.047905,0.061614,0.086533,0.099332,2.449506,1.379297,2.202481,1.570926,1.258585,1.922328,21,21,21,0,0,21,0,0,0,0,0,0,0,0,21,0,0,21,0,0,21,21,21,0,0,0,0,0,0,0,21,21,21,21,21,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-06-25
2203,26,6,2014,0.051612,0.043012,0.041089,0.049044,0.070265,0.087191,0.119065,0.139067,2.864608,1.197225,2.019415,1.408867,1.078014,1.901067,20,19,20,0,0,20,0,0,0,0,0,0,0,0,20,0,0,20,0,0,20,20,20,0,0,0,0,0,0,0,20,20,20,20,20,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-06-26
2204,27,6,2014,0.046244,0.038702,0.03878,0.051772,0.081785,0.105125,0.144822,0.170845,3.099228,1.456136,2.114705,1.628676,1.35401,1.943853,14,14,14,0,0,14,0,0,0,0,0,0,0,0,14,0,0,14,0,0,14,14,14,0,0,0,0,0,0,0,14,14,14,14,14,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-06-27
2205,30,6,2014,0.019043,0.019823,0.019994,0.025947,0.040002,0.048014,0.064782,0.07399,2.500991,1.429735,1.809648,1.579713,1.369778,1.814832,14,14,14,0,0,14,0,0,0,0,0,0,0,0,14,0,0,14,0,0,14,14,14,0,0,0,0,0,0,0,14,13,14,14,14,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-06-30
2206,1,7,2014,0.035203,0.027723,0.0254,0.031975,0.046186,0.059036,0.081405,0.092568,2.249582,1.335071,2.231395,1.505382,1.195421,1.863736,18,18,18,0,0,18,0,0,0,0,0,0,0,0,18,0,0,18,0,0,18,18,18,0,0,0,0,0,0,0,18,18,18,18,18,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-07-01
2207,2,7,2014,0.041395,0.033763,0.031664,0.038747,0.053271,0.065858,0.089382,0.102324,2.344679,1.075751,1.999326,1.236299,0.953791,1.82384,20,20,20,0,0,20,0,0,0,0,0,0,0,0,20,0,0,20,0,0,20,20,20,0,0,0,0,0,0,0,20,20,20,20,20,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-07-02
2208,3,7,2014,0.044345,0.042045,0.043148,0.057691,0.08988,0.112209,0.149924,0.174971,2.441423,1.374085,1.899238,1.509021,1.297962,1.772306,29,29,29,0,0,29,0,0,0,0,0,0,0,0,29,0,0,29,0,0,29,29,29,0,0,0,0,0,0,0,29,29,29,29,29,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-07-03
2209,4,7,2014,0.047879,0.044272,0.044034,0.056224,0.08319,0.102599,0.136669,0.1594,2.377392,1.246735,1.847342,1.393288,1.162529,1.761709,25,25,25,0,0,25,0,0,0,0,0,0,0,0,25,0,0,25,0,0,25,25,25,0,0,0,0,0,0,0,25,25,25,25,25,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-07-04
2210,5,7,2014,0.038617,0.028428,0.025002,0.030218,0.042471,0.054336,0.077976,0.091489,1.963506,1.117361,2.262036,1.327455,0.962521,2.088209,21,21,21,0,0,21,0,0,0,0,0,0,0,0,21,0,0,21,0,0,21,21,21,0,0,0,0,0,0,0,21,21,21,21,21,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-07-05
2211,6,7,2014,0.039777,0.037637,0.038372,0.051184,0.080532,0.101172,0.136161,0.160967,2.603273,1.436223,1.960564,1.585577,1.356824,1.85994,24,24,24,0,0,24,0,0,0,0,0,0,0,0,24,0,0,24,0,0,24,24,24,0,0,0,0,0,0,0,24,24,24,24,24,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-07-06
2212,9,7,2014,0.033856,0.029071,0.027548,0.037457,0.061055,0.077177,0.104685,0.123622,3.070621,1.518413,1.991061,1.673647,1.445938,1.873812,14,14,14,0,0,14,0,0,0,0,0,0,0,0,14,0,0,14,0,0,14,14,14,0,0,0,0,0,0,0,14,14,14,14,14,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-07-09
2213,11,7,2014,0.039961,0.033615,0.032533,0.042734,0.065359,0.080725,0.107945,0.125125,3.13084,1.333157,1.87007,1.469344,1.261184,1.756943,19,19,19,0,0,19,0,0,0,0,0,0,0,0,19,0,0,19,0,0,19,19,19,0,0,0,0,0,0,0,19,19,19,19,19,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-07-11
2214,12,7,2014,0.04503,0.036685,0.034981,0.045185,0.067767,0.084658,0.11629,0.137417,3.129537,1.285541,2.00098,1.43955,1.193685,1.936153,24,24,24,0,0,24,0,0,0,0,0,0,0,0,24,0,0,24,0,0,24,24,24,0,0,0,0,0,0,0,24,24,24,24,24,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-07-12
2215,13,7,2014,0.054201,0.044943,0.042383,0.050329,0.068623,0.083883,0.113219,0.131503,2.552589,1.003287,1.848324,1.170876,0.892301,1.785381,9,9,9,0,0,9,0,0,0,0,0,0,0,0,9,0,0,9,0,0,9,9,9,0,0,0,0,0,0,0,9,9,9,9,9,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-07-13
2216,14,7,2014,0.043993,0.033434,0.030557,0.036557,0.050402,0.06286,0.089152,0.103597,1.986431,1.049892,2.139043,1.239797,0.91446,2.009045,21,21,21,0,0,21,0,0,0,0,0,0,0,0,21,0,0,21,0,0,21,21,21,0,0,0,0,0,0,0,21,21,21,21,21,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-07-14
2217,15,7,2014,0.049069,0.043706,0.044774,0.061587,0.097466,0.122433,0.162162,0.186777,2.653775,1.447182,1.909813,1.560687,1.379674,1.726983,16,16,16,0,0,16,0,0,0,0,0,0,0,0,16,0,0,16,0,0,16,16,16,0,0,0,0,0,0,0,16,16,16,16,16,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-07-15
2218,16,7,2014,0.053963,0.047906,0.047875,0.060634,0.090271,0.112319,0.150745,0.176444,2.834074,1.221043,1.910133,1.392338,1.120748,1.812865,27,27,27,0,0,27,0,0,0,0,0,0,0,0,27,0,0,27,0,0,27,27,27,0,0,0,0,0,0,0,27,27,27,27,27,0,lev15,636,CUIABA-MIRANDA,-15.73091,-56.07086,210,2014-07-16
